station_id,name,lat,lon,capacity,address,is_charging_station,nearby_distance
8092,Jane St / Woolner Ave (Woolner Park),43.6711961832608,-79.4933721795595,15,Jane St / Woolner Ave (Woolner Park),False,1000.0
8093,Jane St / Spenvalley Dr,43.7409370722105,-79.5133888264588,15,Jane St / Spenvalley Dr,False,1000.0
8094,Baycrest Ave / Bathurst St,43.7296652611875,-79.4324727837474,19,Baycrest Ave / Bathurst St,False,1000.0
8095,Weston Rd / Gaydon Ave,43.7205818485706,-79.5372908939931,11,Weston Rd / Gaydon Ave,False,1001.0
8096,Commissioners St / Bouchette St,43.650268909737,-79.3407257988207,20,Commissioners St / Bouchette St,False,1000.0
8099,Jane St / Milo Park Gt,43.7661050578178,-79.5198757748091,11,Jane St / Milo Park Gt,False,1000.0
8101,Pape Ave / Hopedale Ave,43.6965143478275,-79.3500186745515,15,Pape Ave / Hopedale Ave,False,500.0
8102,Sheppard Ave W / Magellan Dr,43.7397376071035,-79.5098683632623,15,Sheppard Ave W / Magellan Dr,False,1000.0
8104,Toronto Public Library - Agincourt,43.7855211756522,-79.2935342124609,15,Toronto Public Library - Agincourt,False,1000.0
8105,Kennedy Rd / Finch Recreational Trail,43.8104818757924,-79.3013077860983,15,Kennedy Rd / Finch Recreational Trail,False,1000.0
8106,Memorial Park Ave / Kimbourne Ave ,43.690895235845,-79.3345204288325,11,Memorial Park Ave / Kimbourne Ave ,False,500.0
8107,Pitfield Rd / McCowan Rd,43.7874524411183,-79.2576839321258,15,Pitfield Rd / McCowan Rd,False,1000.0
8108,Agincourt Recreation Centre,43.7880935841268,-79.2763071018949,15,Agincourt Recreation Centre,False,1000.0
8109,Brimley Rd / E Highland Creek Trail,43.7969279826334,-79.2728706494794,11,Brimley Rd / E Highland Creek Trail,False,1000.0
8110,Midland Ave / Finch Recreational Trail,43.8126424803018,-79.2911958806753,15,Midland Ave / Finch Recreational Trail,False,1000.0
8111,Brimwood Blvd / North Scarborough Green Loop,43.8117353566274,-79.2782876281073,11,Brimwood Blvd / North Scarborough Green Loop,False,2000.0
8112,Bernadine St / Brimley Rd,43.7685269884529,-79.2605010512343,11,Bernadine St / Brimley Rd,False,1500.0
8113,Leslie Lookout Park,43.6539240636063,-79.3243587478851,23,Leslie Lookout Park,False,1000.0
8114,Dulverton Rd / Birchmount Rd,43.7485069920421,-79.2846570355248,11,Dulverton Rd / Birchmount Rd,False,1000.0
8115,Lawrence Ave E / Burnview Cres,43.7564950041819,-79.2404361110925,11,Lawrence Ave E / Burnview Cres,False,1000.0
8117,Valparaiso Ave / Lawrence Ave E,43.7549682870734,-79.2467414185218,15,Valparaiso Ave / Lawrence Ave E,False,1000.0
8118,Clover Hill Park - SMART,43.665680051367,-79.3880299909544,20,Clover Hill Park,False,500.0
8119,Thistletown Community Centre,43.7353295520453,-79.5617648860064,11,Thistletown Community Centre,False,1000.0
8120,Albion Rd / Kipling Ave (Albion Arena),43.739888739213,-79.5826401984687,11,Albion Rd / Kipling Ave (Albion Arena),False,1000.0
8122, Silverstone Dr / Stevenson Rd ,43.7447168939231,-79.5881660971636,15, Silverstone Dr / Stevenson Rd ,False,1000.0
8123,Martin Grove Rd / Lexington Ave,43.7444818528768,-79.5956556853212,11,Martin Grove Rd / Lexington Ave,False,500.0
8125,John Garland Blvd / Jamestown Cres,43.7323610923901,-79.5866111181751,15,John Garland Blvd / Jamestown Cres,False,1000.0
8128,Queen’s Plate Dr / Rexdale Blvd,43.7195620278365,-79.603464250864,11,Queen’s Plate Dr / Rexdale Blvd,False,1000.0
8129,Don Mills Rd / Barber Greene Rd,43.7272819730713,-79.3409846342569,11,Don Mills Rd / Barber Greene Rd,False,1000.0
8130,Gateway Blvd (South) / Don Mills Rd,43.7099850918783,-79.3338989852764,11,Gateway Blvd (South) / Don Mills Rd,False,1000.0
8131,Rochefort Dr / Don Mills Rd,43.7180053539527,-79.337403680539,11,Rochefort Dr / Don Mills Rd,False,1000.0
8133,Aga Khan Museum and Park (Wynford Dr),43.725716689078,-79.3329648367957,15,Aga Khan Museum and Park (Wynford Dr),False,1000.0
8134,Eglinton Ave E / Sloane Ave,43.7261714792237,-79.313089964094,11,Eglinton Ave E / Sloane Ave,False,1000.0
8139,Knob Hill Park,43.7439055200841,-79.2511982173518,11,Knob Hill Park,False,1000.0
8141,Brimley Rd / Brimorton Dr,43.7655230089341,-79.2594852699592,11,Brimley Rd / Brimorton Dr,False,1000.0
8142,Kitchener Rd / Kingston Rd,43.7667533042327,-79.1897007493297,11,Kitchener Rd / Kingston Rd,False,1000.0
8144,James Gardens,43.670884247284,-79.5138116548478,11,James Gardens,False,1000.0
8146, George St S / The Esplanade,43.6483469688081,-79.3697973984913,11, George St S / The Esplanade,False,500.0
8147,Widmer St / Adelaide St W (South),43.6472998813368,-79.3913130970557,8,Widmer St / Adelaide St W (South),False,20.0
8148,Simcoe St / Wellington St W (North) 2,43.6462461428634,-79.3854885190144,4,Simcoe St / Wellington St W ,False,10.0
8149,Danforth Rd / St Clair Ave E,43.7171623855586,-79.2595671883111,11,Danforth Ave / St Clair Ave E,False,1000.0
8150,Birchmount Rd / Eglinton Ave E,43.7293226039952,-79.2779875325645,11,Birchmount Rd / Eglinton Ave E,False,1000.0
8151,Corvette Ave / Kennedy Rd,43.7254462379727,-79.2647685217911,11,Corvette Ave / Kennedy Rd,False,1000.0
8152,Surrey Pl / Dr. Emily Stowe Way - SMART,43.6610428401682,-79.3879663013209,16,Surrey Pl / Dr. Emily Stowe Way,False,500.0
8153,Neilson Rd / Ellesmere Rd,43.7823492109226,-79.2047336995471,19,25 Neilson Rd,False,0.0
8154,Mornelle Ct / Ellesmere Rd,43.78528,-79.195423,11,3070 Ellesmere Rd,False,0.0
8155,Ellesmere Rd / Scarborough Golf Club Rd ,43.7788146205882,-79.22174099254,15,Ellesmere Rd / Scarborough Golf Club Rd ,False,1000.0
8156,Scarborough Golf Club Rd / Lawrence Ave E ,43.7611806139855,-79.2160381876396,11,Scarborough Golf Club Rd / Lawrence Ave E ,False,1000.0
8157,Confederation Dr / Greencrest Cr,43.7577958494029,-79.222943376826,15,Confederation Dr / Greencrest Cr,False,1000.0
8158,Livonia Pl / Neilson Rd,43.7855501205564,-79.205917078322,11,Livonia Pl / Neilson Rd,False,1000.0
8159,Lawrence Ave E / Orton Park Rd,43.7638390497496,-79.2055991261618,15,Lawrence Ave E / Orton Park Rd,False,1000.0
8160,Lawrence Ave E / Mossbank Dr,43.7627061616109,-79.2109974581985,15,Lawrence Ave E / Mossbank Dr,False,1000.0
8161,Victoria Park Ave / The Meadoway,43.7290219822971,-79.3042428470522,15,Victoria Park Ave / The Meadoway,False,1000.0
8162,Dan Leckie Way / Fort York Blvd,43.6392023369908,-79.3977692211304,27,Dan Leckie Way / Fort York Blvd,False,200.0
8163,Strachan Ave / Ordnance St,43.6391731005604,-79.4105682457256,23,Strachan Ave / Ordnance St,False,150.0
8164,Keelegate Dr / Keele St,43.7331038526349,-79.4833047163847,19,Keelegate Dr / Keele St,False,1000.0
8165,Ranee Ave / Flemington Rd (North),43.7234919748578,-79.4482424736158,11,Ranee Ave / Flemington Rd (North),False,1000.0
8166,Lawrence East Station,43.7496620529048,-79.2719219393008,11,Lawrence East Station,False,1000.0
8167,Woburn Ave / Avenue Rd,43.7254528099893,-79.4164881753929,15,Woburn Ave / Avenue Rd,False,1000.0
8168,Portland St / Front St W,43.641634085639,-79.3987894305286,11,Portland St / Front St W,False,500.0
8169,William Cragg Dr / Jane St,43.7225463104724,-79.5086141446888,15,William Cragg Dr / Jane St,False,500.0
8170,Munition St / Commissioners St,43.6465292722371,-79.3503297708559,15,Munition St / Commissioners St,False,1000.0
8171, Grafton Ave / Roncesvalles Ave,43.6395986698936,-79.4462127927668,23, Grafton Ave / Roncesvalles,False,1000.0
8172,Silverthorn Ave / Pryor Ave,43.6748569993053,-79.4601915202729,23,Silverthorn Ave / Pryor Ave,False,1000.0
8173,St. Clair Ave W / Poplar Plains Rd,43.6860019195212,-79.4039532772803,15,St. Clair Ave W / Poplar Plains Rd,False,1000.0
8174,Wellington St E / Church St,43.6486445464305,-79.3741942154678,23,Wellington St E / Church St,False,500.0
8175,Simcoe St / Wellington St W (North) 3,43.6462266832953,-79.3855347770063,23,Simcoe St / Wellington St W (North / 3),False,5.0
8176,9 Willingdon Blvd,43.6483472007535,-79.510037688993,39,9 Willingdon Blvd,True,1000.0
8177,Linkwood Ln / Spanbridge Rd,43.7125731080812,-79.3244954915011,11,Linkwood Ln / Spanbridge Rd,False,1000.0
8178,Agincourt GO Station,43.7860566894366,-79.2850307272366,23,Agincourt GO Station,False,1000.0
