Longitude,Latitude,Station Name,Climate ID,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Precip. Amount (mm),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Hmdx,Wind Chill,Weather,Date/Time
-79.4,43.63,TORONTO CITY CENTRE,6158359,11.7,9.5,86.0,0.0,26.0,17.0,16.1,99.79,,,,2024-06-08 05:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,13.8,10.2,79.0,0.0,26.0,18.0,16.1,99.83,,,,2024-06-08 06:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,15.8,10.7,71.0,0.0,28.0,28.0,16.1,99.85,,,,2024-06-08 07:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,17.2,10.6,65.0,0.0,28.0,24.0,16.1,99.85,,,,2024-06-08 08:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,19.3,10.7,57.0,0.0,29.0,37.0,16.1,99.85,,,,2024-06-08 09:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,20.4,10.8,54.0,0.0,29.0,32.0,16.1,99.87,,,,2024-06-08 10:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,20.9,10.7,52.0,0.0,28.0,35.0,16.1,99.9,,,,2024-06-08 11:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,21.2,10.1,49.0,0.0,28.0,37.0,16.1,99.87,,,,2024-06-08 12:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,20.7,9.9,49.0,0.0,30.0,39.0,16.1,99.91,,,,2024-06-08 13:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,20.3,8.8,47.0,0.0,29.0,34.0,16.1,99.95,,,,2024-06-08 14:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,19.6,9.2,51.0,0.0,29.0,26.0,16.1,99.95,,,,2024-06-08 15:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,19.5,9.0,50.0,0.0,29.0,24.0,16.1,99.98,,,,2024-06-08 16:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,18.9,10.2,57.0,0.0,27.0,17.0,16.1,100.0,,,Rain,2024-06-08 17:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,15.1,11.0,77.0,0.0,28.0,24.0,16.1,99.99,,,Rain,2024-06-08 18:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,16.3,12.4,77.0,0.5,32.0,22.0,16.1,99.97,,,Rain,2024-06-08 19:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,13.0,12.1,94.0,1.0,25.0,11.0,16.1,99.96,,,Rain,2024-06-08 20:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,11.4,11.0,97.0,0.2,21.0,15.0,16.1,99.94,,,Rain,2024-06-08 21:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,11.3,10.9,97.0,0.8,26.0,11.0,16.1,99.89,,,Rain,2024-06-08 22:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,11.1,10.8,98.0,0.8,20.0,9.0,11.3,99.78,,,Rain,2024-06-08 23:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,10.4,10.1,98.0,0.8,27.0,9.0,16.1,99.74,,,Rain,2024-06-09 00:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,11.6,11.5,99.0,0.2,26.0,9.0,4.0,99.61,,,"Rain,Fog",2024-06-09 01:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,12.3,12.2,99.0,0.0,27.0,11.0,8.1,99.57,,,Fog,2024-06-09 02:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,10.9,10.6,98.0,0.0,23.0,11.0,4.8,99.55,,,Fog,2024-06-09 03:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,10.4,10.1,98.0,0.0,24.0,15.0,6.4,99.53,,,Fog,2024-06-09 04:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,9.7,9.6,99.0,0.0,25.0,9.0,0.8,99.54,,,Fog,2024-06-09 05:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,10.9,10.9,100.0,0.0,28.0,9.0,8.1,99.51,,,Fog,2024-06-09 06:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,12.1,11.8,98.0,0.0,25.0,9.0,16.1,99.54,,,,2024-06-09 07:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,13.1,11.0,87.0,0.0,20.0,9.0,16.1,99.55,,,,2024-06-09 08:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,16.2,11.5,73.0,0.0,25.0,17.0,16.1,99.54,,,,2024-06-09 09:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,16.2,10.6,69.0,0.0,25.0,17.0,16.1,99.52,,,,2024-06-09 10:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,17.5,10.3,62.0,0.0,27.0,21.0,16.1,99.48,,,,2024-06-09 11:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,18.3,10.7,61.0,0.0,29.0,30.0,16.1,99.45,,,,2024-06-09 12:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,17.2,11.4,68.0,0.0,30.0,32.0,16.1,99.41,,,Rain,2024-06-09 13:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,15.0,12.6,86.0,3.0,35.0,13.0,12.9,99.43,,,Rain,2024-06-09 14:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,15.6,12.7,83.0,0.0,33.0,21.0,16.1,99.4,,,,2024-06-09 15:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,16.8,12.4,75.0,0.0,28.0,9.0,16.1,99.36,,,,2024-06-09 16:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,18.2,9.8,58.0,0.0,30.0,37.0,16.1,99.34,,,,2024-06-09 17:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,17.5,8.4,55.0,0.0,30.0,39.0,16.1,99.38,,,,2024-06-09 18:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,16.7,8.6,59.0,0.0,30.0,34.0,16.1,99.44,,,,2024-06-09 19:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,16.1,8.5,60.0,0.0,30.0,28.0,16.1,99.5,,,,2024-06-09 20:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,15.1,9.0,67.0,0.0,31.0,37.0,16.1,99.57,,,,2024-06-09 21:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,13.4,8.3,71.0,0.0,31.0,28.0,16.1,99.61,,,,2024-06-09 22:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,12.1,8.6,79.0,0.0,28.0,15.0,16.1,99.57,,,,2024-06-09 23:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,9.5,7.8,89.0,0.0,27.0,17.0,16.1,99.55,,,,2024-06-10 00:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,12.7,9.6,81.0,0.0,31.0,26.0,16.1,99.49,,,,2024-06-10 01:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,12.8,9.5,80.0,0.0,32.0,13.0,16.1,99.49,,,,2024-06-10 02:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,12.4,9.4,82.0,0.0,31.0,24.0,16.1,99.52,,,,2024-06-10 03:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,12.8,9.8,82.0,0.0,31.0,26.0,16.1,99.52,,,,2024-06-10 04:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,12.4,9.8,84.0,0.0,32.0,22.0,16.1,99.58,,,,2024-06-10 05:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,12.9,9.3,79.0,0.0,32.0,18.0,16.1,99.64,,,,2024-06-10 06:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,12.8,8.7,76.0,0.0,33.0,15.0,16.1,99.7,,,,2024-06-10 07:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,13.1,9.2,77.0,0.0,32.0,24.0,16.1,99.76,,,,2024-06-10 08:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,13.2,7.9,70.0,0.0,31.0,24.0,16.1,99.77,,,,2024-06-10 09:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,12.7,7.1,69.0,0.0,32.0,24.0,16.1,99.82,,,,2024-06-10 10:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,12.7,7.2,69.0,0.0,30.0,32.0,16.1,99.86,,,,2024-06-10 11:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,13.6,7.5,66.0,0.0,31.0,28.0,16.1,99.87,,,,2024-06-10 12:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,15.6,8.7,63.0,0.0,31.0,15.0,16.1,99.9,,,,2024-06-10 13:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,16.6,8.4,58.0,0.0,32.0,28.0,16.1,99.92,,,,2024-06-10 14:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,16.9,8.3,57.0,0.0,30.0,26.0,16.1,99.94,,,,2024-06-10 15:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,15.7,8.1,60.0,0.0,34.0,22.0,16.1,99.99,,,,2024-06-10 16:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,15.7,8.4,62.0,0.0,2.0,8.0,16.1,100.02,,,,2024-06-10 17:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,14.7,7.5,62.0,0.0,33.0,26.0,16.1,100.07,,,,2024-06-10 18:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,13.9,7.6,66.0,0.0,35.0,13.0,16.1,100.12,,,,2024-06-10 19:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,13.4,7.6,68.0,0.0,33.0,15.0,16.1,100.17,,,,2024-06-10 20:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,13.3,7.4,67.0,0.0,32.0,28.0,16.1,100.24,,,,2024-06-10 21:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,13.3,7.6,68.0,0.0,33.0,11.0,16.1,100.3,,,,2024-06-10 22:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,13.3,7.9,69.0,0.0,31.0,11.0,16.1,100.34,,,,2024-06-10 23:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,13.1,7.2,67.0,0.0,35.0,13.0,16.1,100.35,,,,2024-06-11 00:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,12.9,7.4,69.0,0.0,32.0,5.0,16.1,100.37,,,,2024-06-11 01:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,12.9,7.4,69.0,0.0,33.0,9.0,16.1,100.39,,,,2024-06-11 02:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,12.6,6.8,68.0,0.0,35.0,15.0,16.1,100.42,,,,2024-06-11 03:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,12.1,6.2,67.0,0.0,1.0,11.0,16.1,100.46,,,,2024-06-11 04:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,11.9,6.2,68.0,0.0,2.0,13.0,16.1,100.52,,,,2024-06-11 05:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,12.0,6.2,67.0,0.0,36.0,13.0,16.1,100.57,,,,2024-06-11 06:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,12.1,6.2,67.0,0.0,34.0,13.0,16.1,100.61,,,,2024-06-11 07:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,12.4,7.1,70.0,0.0,4.0,9.0,16.1,100.65,,,,2024-06-11 08:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,13.3,7.2,66.0,0.0,33.0,9.0,16.1,100.68,,,,2024-06-11 09:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,13.1,8.3,72.0,0.0,16.0,11.0,16.1,100.73,,,,2024-06-11 10:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,13.9,8.9,72.0,0.0,13.0,9.0,16.1,100.72,,,,2024-06-11 11:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,13.8,8.2,69.0,0.0,14.0,13.0,16.1,100.72,,,,2024-06-11 12:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,13.9,9.0,72.0,0.0,19.0,13.0,16.1,100.71,,,,2024-06-11 13:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,14.2,9.4,73.0,0.0,19.0,15.0,16.1,100.69,,,,2024-06-11 14:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,14.4,9.5,72.0,0.0,18.0,11.0,16.1,100.67,,,,2024-06-11 15:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,14.4,9.7,73.0,0.0,20.0,9.0,16.1,100.64,,,,2024-06-11 16:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,14.6,9.6,72.0,0.0,19.0,9.0,16.1,100.63,,,,2024-06-11 17:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,13.8,10.0,77.0,0.0,20.0,5.0,16.1,100.64,,,,2024-06-11 18:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,15.0,9.8,71.0,0.0,12.0,8.0,16.1,100.64,,,,2024-06-11 19:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,13.4,10.6,83.0,0.0,6.0,13.0,16.1,100.66,,,,2024-06-11 20:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,13.6,10.8,83.0,0.0,6.0,11.0,16.1,100.72,,,,2024-06-11 21:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,13.0,11.0,88.0,0.0,6.0,9.0,16.1,100.73,,,,2024-06-11 22:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,12.8,11.2,90.0,0.0,,5.0,16.1,100.75,,,,2024-06-11 23:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,13.8,11.9,88.0,0.0,,4.0,16.1,100.72,,,,2024-06-12 00:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,13.1,11.7,91.0,0.0,,4.0,16.1,100.72,,,,2024-06-12 01:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,12.3,11.5,95.0,0.0,11.0,5.0,16.1,100.68,,,,2024-06-12 02:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,12.0,11.2,95.0,0.0,32.0,8.0,16.1,100.69,,,,2024-06-12 03:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,11.2,10.8,97.0,0.0,26.0,5.0,12.9,100.74,,,,2024-06-12 04:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,11.2,10.6,96.0,0.0,,0.0,12.9,100.75,,,,2024-06-12 05:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,11.6,10.7,94.0,0.0,8.0,11.0,16.1,100.76,,,,2024-06-12 06:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,12.3,10.6,89.0,0.0,7.0,11.0,16.1,100.77,,,,2024-06-12 07:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,14.9,11.7,81.0,0.0,5.0,11.0,16.1,100.8,,,,2024-06-12 08:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,16.4,11.9,74.0,0.0,,11.0,16.1,100.8,,,,2024-06-12 09:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,16.2,12.3,77.0,0.0,7.0,18.0,16.1,100.76,,,,2024-06-12 10:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,16.7,13.0,78.0,0.0,6.0,13.0,16.1,100.74,,,,2024-06-12 11:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,17.8,13.3,75.0,0.0,7.0,15.0,16.1,100.71,,,,2024-06-12 12:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,17.8,13.7,77.0,0.0,7.0,17.0,16.1,100.68,,,,2024-06-12 13:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,17.8,14.1,79.0,0.0,7.0,18.0,16.1,100.62,,,,2024-06-12 14:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,17.6,14.3,81.0,0.0,7.0,22.0,16.1,100.59,,,,2024-06-12 15:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,17.4,14.3,82.0,0.0,8.0,18.0,16.1,100.55,,,,2024-06-12 16:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,17.4,14.3,82.0,0.0,7.0,21.0,16.1,100.49,,,,2024-06-12 17:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,17.3,14.1,81.0,0.0,7.0,17.0,16.1,100.46,,,,2024-06-12 18:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,16.5,13.3,81.0,0.0,9.0,8.0,16.1,100.45,,,,2024-06-12 19:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,16.0,12.6,80.0,0.0,8.0,17.0,16.1,100.41,,,,2024-06-12 20:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,15.3,12.6,84.0,0.0,9.0,11.0,16.1,100.43,,,,2024-06-12 21:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,14.8,12.3,85.0,0.0,7.0,15.0,16.1,100.41,,,,2024-06-12 22:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,14.9,12.3,84.0,0.0,6.0,15.0,16.1,100.37,,,,2024-06-12 23:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,15.0,12.3,84.0,0.0,6.0,13.0,16.1,100.34,,,,2024-06-13 00:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,14.0,12.4,90.0,0.0,6.0,13.0,16.1,100.28,,,,2024-06-13 01:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,14.8,11.9,83.0,0.0,6.0,15.0,16.1,100.25,,,,2024-06-13 02:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,14.0,11.7,86.0,0.0,6.0,15.0,16.1,100.21,,,,2024-06-13 03:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,14.5,11.9,84.0,0.0,6.0,15.0,16.1,100.17,,,,2024-06-13 04:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,14.8,12.5,86.0,0.0,6.0,11.0,16.1,100.17,,,,2024-06-13 05:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,16.1,13.8,86.0,0.0,,4.0,16.1,100.21,,,,2024-06-13 06:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,18.0,13.9,77.0,0.0,,4.0,16.1,100.18,,,,2024-06-13 07:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,18.8,14.3,75.0,0.0,25.0,11.0,16.1,100.19,,,,2024-06-13 08:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,19.7,14.7,73.0,0.0,18.0,21.0,16.1,100.13,,,,2024-06-13 09:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,20.2,14.9,71.0,0.0,17.0,22.0,16.1,100.08,,,,2024-06-13 10:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,20.0,15.3,74.0,0.0,18.0,17.0,16.1,100.04,,,,2024-06-13 11:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,21.5,16.5,73.0,0.0,19.0,17.0,16.1,100.01,26.0,,,2024-06-13 12:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,22.7,16.5,68.0,0.0,18.0,17.0,16.1,99.99,28.0,,,2024-06-13 13:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,21.7,16.1,70.0,0.0,20.0,15.0,16.1,99.94,26.0,,,2024-06-13 14:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,21.4,15.7,70.0,0.0,18.0,24.0,16.1,99.84,26.0,,,2024-06-13 15:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,21.2,14.3,64.0,0.0,21.0,26.0,16.1,99.84,25.0,,,2024-06-13 16:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,20.4,14.1,67.0,0.0,23.0,18.0,16.1,99.78,,,,2024-06-13 17:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,20.0,14.4,70.0,0.0,22.0,22.0,16.1,99.74,,,,2024-06-13 18:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,18.9,14.0,73.0,0.0,21.0,24.0,16.1,99.72,,,,2024-06-13 19:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,17.3,13.5,78.0,0.0,28.0,11.0,16.1,99.74,,,,2024-06-13 20:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,16.6,13.0,79.0,0.0,25.0,13.0,16.1,99.75,,,,2024-06-13 21:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,21.6,15.6,68.0,0.0,26.0,8.0,16.1,99.76,26.0,,Thunderstorms,2024-06-13 22:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,22.9,19.3,80.0,2.5,31.0,28.0,16.1,99.89,30.0,,"Thunderstorms,Rain",2024-06-13 23:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,20.8,19.5,92.0,1.5,30.0,9.0,16.1,99.88,28.0,,"Thunderstorms,Rain",2024-06-14 00:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,21.5,14.8,65.0,0.2,32.0,28.0,16.1,99.94,25.0,,,2024-06-14 01:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,20.3,13.7,66.0,0.0,29.0,17.0,16.1,100.02,,,,2024-06-14 02:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,20.0,12.4,61.0,0.0,30.0,17.0,16.1,100.01,,,Rain,2024-06-14 03:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,19.2,11.7,62.0,0.0,28.0,13.0,16.1,100.03,,,,2024-06-14 04:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,15.3,12.1,81.0,0.0,22.0,11.0,16.1,100.09,,,,2024-06-14 05:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,15.2,12.5,84.0,0.0,22.0,13.0,16.1,100.21,,,,2024-06-14 06:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,19.6,12.0,61.0,0.0,29.0,17.0,16.1,100.27,,,,2024-06-14 07:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,20.8,10.8,52.0,0.0,35.0,21.0,16.1,100.28,,,,2024-06-14 08:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,21.7,10.8,50.0,0.0,31.0,15.0,16.1,100.31,,,,2024-06-14 09:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,22.4,9.8,44.0,0.0,32.0,9.0,16.1,100.34,,,,2024-06-14 10:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,23.4,11.3,46.0,0.0,29.0,26.0,16.1,100.36,25.0,,,2024-06-14 11:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,20.2,12.8,62.0,0.0,19.0,5.0,16.1,100.4,,,,2024-06-14 12:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,21.9,14.3,62.0,0.0,14.0,15.0,16.1,100.39,25.0,,,2024-06-14 13:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,22.7,13.9,57.0,0.0,18.0,17.0,16.1,100.38,26.0,,,2024-06-14 14:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,21.5,12.8,57.0,0.0,15.0,15.0,16.1,100.37,,,,2024-06-14 15:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,20.7,12.6,59.0,0.0,,4.0,16.1,100.41,,,,2024-06-14 16:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,19.9,12.9,64.0,0.0,,8.0,16.1,100.42,,,,2024-06-14 17:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,23.4,9.6,41.0,0.0,31.0,28.0,16.1,100.46,,,,2024-06-14 18:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,21.8,7.8,40.0,0.0,34.0,26.0,16.1,100.52,,,,2024-06-14 19:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,20.0,7.2,43.0,0.0,33.0,28.0,16.1,100.57,,,,2024-06-14 20:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,19.1,7.6,47.0,0.0,34.0,21.0,16.1,100.65,,,,2024-06-14 21:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,18.4,9.3,55.0,0.0,33.0,13.0,16.1,100.72,,,,2024-06-14 22:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,17.4,10.3,63.0,0.0,30.0,9.0,16.1,100.73,,,,2024-06-14 23:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,16.7,9.7,63.0,0.0,30.0,9.0,16.1,100.74,,,,2024-06-15 00:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,15.9,9.4,65.0,0.0,32.0,11.0,16.1,100.77,,,,2024-06-15 01:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,16.0,9.3,64.0,0.0,33.0,28.0,16.1,100.84,,,,2024-06-15 02:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,15.6,9.8,68.0,0.0,33.0,17.0,16.1,100.9,,,,2024-06-15 03:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,15.1,10.4,73.0,0.0,34.0,17.0,16.1,100.94,,,,2024-06-15 04:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,14.8,9.9,72.0,0.0,35.0,18.0,16.1,100.99,,,,2024-06-15 05:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,15.0,8.8,66.0,0.0,35.0,11.0,16.1,101.02,,,,2024-06-15 06:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,16.2,9.5,64.0,0.0,32.0,11.0,16.1,101.09,,,,2024-06-15 07:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,17.6,9.3,58.0,0.0,29.0,11.0,11.3,101.17,,,,2024-06-15 08:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,17.5,9.3,58.0,0.0,18.0,11.0,16.1,101.16,,,,2024-06-15 09:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,17.5,10.2,62.0,0.0,,5.0,16.1,101.23,,,,2024-06-15 10:00:00-04:00
